"ID","cluster"
"AT5G60800","08"
"AT4G13420","08"
"AT3G55040","08"
"AT3G02370","08"
"AT1G80770","08"
"AT5G61590","08"
"AT1G05293","08"
"AT1G18970","08"
"AT2G32500","08"
"AT4G30845","08"
"AT5G42110","08"
"AT2G36780","08"
"AT2G43640","08"
"AT5G54280","08"
"AT5G52830","08"
"AT3G15200","08"
"AT4G14180","08"
"AT2G15680","08"
"AT2G38310","08"
"AT3G19490","08"
"AT5G55930","08"
"AT1G68585","08"
"AT3G15518","08"
"AT3G14900","08"
"AT1G22590","08"
"AT3G16010","08"
"AT1G22690","08"
"AT2G41090","08"
"AT5G05440","08"
"AT5G49740","08"
"AT4G13340","08"
"AT2G35935","08"
"AT4G24350","08"
"AT4G19690","08"
"AT2G46440","08"
"AT4G24930","08"
"AT3G62150","08"
"AT5G05580","08"
"AT3G16525","08"
"AT3G16530","08"
"AT1G70760","08"
"AT1G07167","08"
"AT1G70770","08"
"AT3G04210","08"
"AT5G62360","08"
"AT1G66465","08"
"AT5G28630","08"
"AT1G78290","08"
"AT5G19240","08"
"AT3G54430","08"
"AT5G42530","08"
"AT3G09055","08"
"AT3G62410","08"
"AT1G73110","08"
"AT4G18220","08"
"AT4G26830","08"
"AT5G27950","08"
"AT3G44450","08"
"AT5G07570","08"
"AT1G79280","08"
"AT2G21440","08"
"AT1G09415","08"
"AT2G01870","08"
"AT3G53235","08"
"AT1G23560","08"
"AT2G43140","08"
"AT5G41020","08"
"AT5G42760","08"
"AT3G28510","08"
"AT5G46280","08"
"AT4G03000","08"
"AT5G60210","08"
"AT2G32645","08"
"AT3G07180","08"
"AT1G15940","08"
"AT2G20550","08"
"AT5G53560","08"
"AT2G14680","08"
"AT3G24080","08"
"AT5G41025","08"
"AT3G23540","08"
"ATCG00760","08"
"AT5G63550","08"
"AT1G62422","08"
"AT1G54460","08"
"AT2G29560","08"
"AT5G07152","08"
"AT5G26160","08"
"AT5G57150","08"
"AT3G19370","08"
"AT5G41140","08"
"AT5G57120","08"
"AT5G52050","08"
"AT5G05210","08"
"AT5G18140","08"
"AT3G17609","08"
"AT5G19560","08"
"AT1G04343","08"
"AT4G22530","08"
"AT5G02515","08"
"AT1G69587","08"
"AT2G02160","08"
"AT2G27770","08"
"AT4G13572","08"
"AT2G28720","08"
"AT1G61100","08"
"AT4G33740","08"
"AT1G44910","08"
"AT4G15830","08"
"AT3G22790","08"
"AT3G60110","08"
"AT4G25340","08"
"AT4G23271","08"
"AT1G71200","08"
"AT5G43880","08"
"AT5G07880","08"
"AT1G27921","08"
"AT4G12840","08"
"AT2G24990","08"
"AT5G53880","08"
"AT2G37080","08"
"AT5G48610","08"
"AT5G40340","08"
"AT5G65900","08"
"AT3G49050","08"
"AT5G52280","08"
"ATCG00800","08"
"AT3G52220","08"
"AT4G26190","08"
"AT5G60030","08"
"ATCG00790","08"
"AT1G56660","08"
"AT1G60010","08"
"AT4G33360","08"
"AT1G05200","08"
"AT5G17350","08"
"AT3G59370","08"
"AT5G16730","08"
"AT5G61040","08"
"AT5G10600","08"
"AT5G53020","08"
"AT4G33565","08"
"AT5G66540","08"
"AT1G17360","08"
"AT1G65010","08"
"AT5G25930","08"
"AT1G07187","08"
"AT3G16000","08"
"AT2G03340","08"
"AT3G18640","08"
"AT1G25400","08"
"AT1G20970","08"
"AT5G11500","08"
"AT2G46870","08"
"AT4G05190","08"
"AT4G13495","08"
"AT4G22460","08"
"AT5G36120","08"
"AT4G09630","08"
"AT4G22000","08"
"AT1G31814","08"
"AT5G24210","08"
"AT4G20860","08"
"AT1G24160","08"
"AT5G16720","08"
"AT2G08425","08"
"AT3G01160","08"
"AT1G68862","08"
"AT4G10060","08"
"ATCG00630","08"
"AT2G16400","08"
"AT1G13220","08"
"AT3G49601","08"
"AT1G80920","08"
"AT3G47730","08"
"AT1G49870","08"
"AT4G02400","08"
"AT1G53625","08"
"AT1G06720","08"
"AT2G42280","08"
"AT1G64780","08"
"AT1G11440","08"
"AT5G39670","08"
"AT2G23130","08"
"AT1G14870","08"
"AT3G26210","08"
"AT1G05630","08"
"AT2G33051","08"
"AT4G32190","08"
"AT1G73870","08"
"AT1G51830","08"
"AT2G43820","08"
"AT2G43590","08"
"AT2G44200","08"
"AT4G15820","08"
"AT2G32240","08"
"AT5G61570","08"
"AT5G42310","08"
"AT1G67230","08"
"AT3G05730","08"
"AT3G13810","08"
"AT2G03350","08"
"AT1G35460","08"
"AT2G32960","08"
"AT1G55960","08"
"AT2G41890","08"
"AT3G14210","08"
"AT1G28400","08"
"AT5G45820","08"
"AT1G74250","08"
"AT3G05905","08"
"AT1G76890","08"
"AT3G17170","08"
"AT3G28930","08"
"AT1G31540","08"
"AT2G23210","08"
"AT3G05900","08"
"AT2G32280","08"
"AT4G04221","08"
"AT1G78265","08"
"AT3G23410","08"
"AT5G24314","08"
"AT3G21810","08"
"AT1G69730","08"
"AT5G06385","08"
"AT4G18195","08"
"AT3G54040","08"
"AT5G64840","08"
"AT2G23600","08"
"AT1G70200","08"
"AT3G25690","08"
"AT2G30990","08"
"AT1G22630","08"
"AT5G07240","08"
"AT1G64330","08"
"AT5G04020","08"
"AT3G15354","08"
"AT4G18240","08"
"AT5G38150","08"
"AT5G59530","08"
"AT1G51070","08"
"AT2G14660","08"
"AT3G56408","08"
"AT5G17580","08"
"AT2G42860","08"
"AT1G65040","08"
"AT2G22088","08"
"AT1G08087","08"
"ATCG00730","08"
"AT2G07495","08"
"AT2G30230","08"
"AT2G42365","08"
"AT5G16230","08"
"AT5G60930","08"
"AT1G55180","08"
"AT1G60730","08"
"AT2G41540","08"
"AT3G20020","08"
"AT4G14700","08"
"AT1G79529","08"
"AT4G14500","08"
"AT1G08560","08"
"AT3G12820","08"
"AT5G66820","08"
"AT1G15415","08"
"AT1G54260","08"
"AT5G65050","08"
"AT2G26170","08"
"AT4G02700","08"
"AT2G07805","08"
"AT4G09785","08"
"AT1G69070","08"
"AT5G42540","08"
"AT5G44562","08"
"AT4G14770","08"
"AT3G05075","08"
"AT5G08480","08"
"AT3G07805","08"
"AT3G52040","08"
"AT3G08235","08"
"AT5G26730","08"
"AT1G07730","08"
"AT2G27470","08"
"AT3G14340","08"
"AT2G43760","08"
"AT3G22680","08"
"AT2G34390","08"
"AT3G46990","08"
"AT1G06390","08"
"AT4G05155","08"
"AT5G22950","08"
"AT1G29320","08"
"AT5G35670","08"
"AT1G50055","08"
"AT4G19550","08"
"AT4G20325","08"
"AT3G29200","08"
"AT5G23590","08"
"AT3G48710","08"
"AT1G15040","08"
"AT4G22310","08"
"AT3G50960","08"
"AT1G15125","08"
"AT5G50320","08"
"AT4G00500","08"
"AT5G03420","08"
"ATCG00770","08"
"AT2G32760","08"
"AT2G37380","08"
"AT3G23070","08"
"AT1G66840","08"
"AT5G56850","08"
"AT5G09155","08"
"AT4G15140","08"
"AT5G28300","08"
"AT3G52900","08"
"AT2G23760","08"
"AT5G16030","08"
"AT4G36520","08"
"AT4G16630","08"
"AT5G63320","08"
"AT1G01490","08"
"AT5G41790","08"
"AT3G50240","08"
"AT2G18300","08"
"AT3G02410","08"
"AT3G15550","08"
"ATCG00070","08"
"AT1G17600","08"
"AT1G69330","08"
"AT4G26630","08"
"AT2G46572","08"
"AT1G61600","08"
"AT1G71015","08"
"AT1G55460","08"
"AT3G24020","08"
"AT4G37820","08"
"AT3G63310","08"
"AT1G26230","08"
"AT4G21190","08"
"AT1G68790","08"
"AT5G55660","08"
"ATCG00780","08"
"AT1G09023","08"
"AT2G22795","08"
"AT4G37050","08"
"AT1G75310","08"
"AT4G23800","08"
"AT4G09640","08"
"AT3G13610","08"
"AT3G18100","08"
"AT2G24830","08"
"AT1G60640","08"
"AT5G61270","08"
"AT1G03365","08"
"AT3G03105","08"
"AT4G14358","08"
"AT3G02400","08"
"AT3G11591","08"
"AT3G13620","08"
"AT1G19240","08"
"AT4G37410","08"
"AT4G20000","08"
"AT5G23510","08"
"AT5G54910","08"
"AT5G06860","08"
"AT5G50740","08"
"AT1G31860","08"
"AT5G23520","08"
"ATCG00810","08"
"AT1G70480","08"
"AT4G21500","08"
"AT3G52390","08"
"AT1G51110","08"
"AT5G55360","08"
"AT2G09420","08"
"AT3G12915","08"
"AT1G02710","08"
"AT1G21640","08"
"AT4G13575","08"
"AT5G40450","08"
"AT1G51080","08"
"AT4G18740","08"
"AT4G21180","08"
"AT5G04185","08"
"AT5G24500","08"
"AT5G52882","08"
"AT1G62740","08"
"AT5G18150","08"
"AT2G48030","08"
"AT5G15843","08"
"AT2G47210","08"
"AT4G35420","08"
"AT3G59300","08"
"AT1G80850","08"
"AT5G08350","08"
"AT3G01790","08"
"AT5G18240","08"
"AT1G14360","08"
"AT3G11010","08"
"AT2G09325","08"
"AT4G12830","08"
"AT3G13910","08"
"AT4G24390","08"
"AT1G64790","09"
"AT2G27830","09"
"AT3G58110","09"
"AT3G61640","09"
"AT4G04335","09"
"AT4G05050","09"
"AT5G43470","09"
"AT1G77520","10"
"AT4G14060","10"
"AT1G22160","10"
"AT1G52040","10"
"AT2G18050","10"
"AT4G34230","10"
"AT2G22910","10"
"AT1G19550","10"
"AT3G29575","10"
"AT4G17030","10"
"AT5G24240","10"
"AT5G40800","10"
"AT4G26080","10"
"AT1G31770","10"
"AT1G62200","10"
"AT1G01720","10"
"AT1G51140","10"
"AT5G17460","10"
"AT2G46680","10"
"AT3G61890","10"
"AT1G54160","10"
"AT5G03190","10"
"AT5G65070","10"
"AT3G50970","10"
"AT3G56990","10"
"AT1G34510","10"
"AT1G50750","10"
"AT4G23680","10"
"AT5G24770","10"
"AT5G48000","10"
"AT1G01700","10"
"AT1G62570","10"
"AT5G01520","10"
"AT4G33465","10"
"AT1G33800","10"
"AT5G02070","10"
"AT5G47990","10"
"AT1G14960","10"
"AT5G23220","10"
"AT1G47395","10"
"AT4G29270","10"
"AT1G62540","10"
"AT2G41240","10"
"AT3G08835","10"
"AT5G38210","10"
"AT5G48850","10"
"AT1G17190","10"
"AT3G50440","10"
"AT2G42750","10"
"AT3G48340","10"
"AT5G38020","10"
"AT5G01675","10"
"AT5G10140","10"
"AT1G19540","10"
"AT1G19570","10"
"AT4G10250","10"
"AT5G50360","10"
"AT1G80130","10"
"AT5G52310","10"
"AT2G38530","10"
"AT3G01740","10"
"AT5G22460","10"
"AT1G06473","10"
"AT1G73500","10"
"AT1G67920","10"
"AT4G08570","10"
"AT1G54575","10"
"AT5G15190","10"
"AT3G53980","10"
"AT4G14100","10"
"AT5G52300","10"
"AT3G02925","10"
"AT2G46270","10"
"AT5G25110","10"
"AT3G51238","10"
"AT4G33550","10"
"AT5G43150","10"
"AT3G09900","10"
"AT3G14560","10"
"AT3G09745","10"
"AT5G17220","10"
"AT3G03815","10"
"AT4G06175","10"
"AT1G36370","10"
"AT3G57010","10"
"AT2G39800","11"
"AT4G24960","11"
"AT3G06355","11"
"AT1G47960","11"
"AT1G01300","11"
"AT3G12580","11"
"AT2G19810","11"
"AT5G42820","11"
"AT2G16005","11"
"AT3G27250","11"
"AT1G76180","11"
"AT3G11410","11"
"AT2G08100","11"
"AT5G02020","11"
"AT3G47620","11"
"AT5G07015","11"
"AT5G61820","11"
"AT4G20320","11"
"AT1G61890","11"
"AT2G28840","11"
"AT3G23920","11"
"AT1G58360","11"
"AT1G04803","11"
"AT3G09390","11"
"AT3G28740","11"
"AT2G47770","11"
"AT3G12520","11"
"AT1G56600","11"
"AT3G61060","11"
"AT1G68570","11"
"AT2G42790","11"
"AT3G57540","11"
"AT4G21926","11"
"AT2G38750","12"
"AT1G64980","12"
"AT2G32870","12"
"AT2G35300","12"
"AT1G14240","12"
"AT1G55740","12"
"AT1G52000","12"
"AT3G62680","12"
"AT1G54970","12"
"AT4G15960","12"
"AT1G32560","12"
"AT3G62090","12"
"AT4G27900","12"
"AT1G29230","12"
"AT1G45249","12"
"AT4G02715","12"
"AT3G48195","12"
"AT1G52070","12"
"AT4G01450","12"
"AT3G46450","12"
"AT5G02425","12"
"AT1G01470","12"
"AT4G30290","12"
"AT2G30330","12"
"AT4G14270","12"
"AT1G66280","12"
"AT5G57530","12"
"AT5G67400","12"
"AT2G08685","12"
"AT4G30960","12"
"AT1G29400","12"
"AT3G02935","12"
"AT1G27200","12"
"AT1G65310","12"
"AT2G47010","12"
"AT1G17744","12"
"AT5G57050","12"
"AT2G40840","12"
"AT4G03600","12"
"AT2G22240","12"
"AT4G34000","12"
"AT2G39050","12"
"AT4G11450","12"
"AT1G68620","12"
"AT5G17590","12"
"AT1G64660","12"
"AT2G30362","12"
"AT5G40790","12"
"AT1G07985","12"
"AT5G21482","12"
"AT5G26260","12"
"AT1G04103","12"
"AT2G38780","12"
"AT2G21180","12"
"AT5G66170","12"
"AT4G15910","12"
"AT2G39795","12"
"AT4G34710","12"
"AT5G11980","12"
"AT2G08690","12"
"AT4G34881","12"
"AT3G07350","12"
"AT5G15230","12"
"AT5G21020","12"
"AT1G62515","12"
"AT5G15500","12"
"AT1G09193","12"
"AT1G13920","12"
"AT4G06195","12"
"AT1G54100","12"
"AT5G05500","12"
"AT1G17745","12"
"AT5G00905","12"
"AT1G35720","12"
"AT2G30550","12"
"AT1G67360","12"
"AT5G47640","12"
"AT1G09530","12"
"AT2G41870","12"
