"ID","cluster"
"AT1G75350","08"
"AT2G01590","08"
"AT3G01500","08"
"AT3G46780","08"
"AT3G25190","08"
"AT5G64040","08"
"AT3G15850","08"
"AT4G35090","08"
"AT1G19150","08"
"AT5G14120","08"
"AT1G58290","08"
"AT3G15356","08"
"AT3G61870","08"
"AT5G21430","08"
"AT1G07610","09"
"AT1G70770","09"
"AT5G06340","09"
"AT1G15160","09"
"AT5G14760","09"
"AT2G45180","09"
"AT3G21200","09"
"AT1G12800","09"
"AT2G09230","09"
"AT2G27660","09"
"AT1G73600","09"
"AT2G32230","09"
"AT1G30380","09"
"AT3G49110","09"
"AT3G52380","09"
"AT1G18000","09"
"AT1G18010","09"
"AT4G33666","09"
"AT5G47840","09"
"AT1G75750","09"
"AT3G61080","09"
"AT1G04183","09"
"AT4G17090","09"
"AT4G34740","09"
"AT2G35935","09"
"AT5G05440","09"
"AT5G49740","09"
"AT3G62150","09"
"AT5G05580","09"
"AT4G24350","09"
"AT1G22690","09"
"AT4G13340","09"
"AT1G04800","09"
"AT2G44370","09"
"AT1G04790","09"
"AT4G18350","09"
"AT3G10060","09"
"AT3G27690","09"
"AT1G68590","09"
"AT5G13520","09"
"AT2G42247","09"
"AT3G15520","09"
"AT5G13130","09"
"AT5G47190","09"
"AT3G03135","09"
"AT5G08275","09"
"AT2G38310","09"
"AT5G55930","09"
"AT2G32500","09"
"AT3G15518","09"
"AT1G05293","09"
"AT1G18970","09"
"AT1G73110","09"
"AT4G26830","09"
"AT5G27950","09"
"AT1G80770","09"
"AT3G55040","09"
"AT3G62410","09"
"AT5G02130","09"
"AT4G30845","09"
"AT1G43605","09"
"AT1G49010","09"
"AT2G26440","09"
"AT3G03785","09"
"AT3G47070","09"
"AT5G22920","09"
"AT1G13650","09"
"AT3G54826","09"
"AT1G72640","09"
"AT1G07728","09"
"AT1G07780","09"
"AT5G41761","09"
"AT1G62750","09"
"AT3G16525","09"
"AT3G16530","09"
"AT1G07167","09"
"AT1G70760","09"
"AT3G54040","09"
"AT1G28400","09"
"AT3G14210","09"
"AT3G48090","09"
"AT5G48480","09"
"AT3G05730","09"
"AT4G15820","09"
"AT2G32960","09"
"AT1G14870","09"
"AT1G35460","09"
"AT1G55960","09"
"AT5G64770","09"
"AT1G64780","09"
"AT5G39670","09"
"AT1G60730","09"
"AT5G22950","09"
"AT3G54880","09"
"AT4G22510","09"
"AT5G08420","09"
"AT1G66330","09"
"AT4G22517","09"
"AT2G30960","09"
"AT4G22513","09"
"AT5G09480","09"
"AT3G02875","09"
"AT2G21860","09"
"AT4G13560","09"
"AT3G23540","09"
"AT5G60210","09"
"AT2G29560","09"
"AT5G05210","09"
"AT1G25400","09"
"AT4G22530","09"
"AT5G53930","09"
"AT2G40650","09"
"AT1G10320","09"
"AT5G22320","09"
"AT2G27390","09"
"AT1G56300","09"
"AT2G16860","09"
"AT5G65460","09"
"AT1G63100","09"
"AT3G16380","09"
"AT3G14205","09"
"AT4G30993","09"
"AT2G21560","09"
"AT5G24880","09"
"AT1G48850","09"
"AT4G13570","09"
"AT5G04175","09"
"AT1G62590","09"
"AT3G57970","09"
"AT4G30430","09"
"AT5G44910","09"
"AT4G15130","09"
"AT1G03080","09"
"AT4G07410","09"
"AT5G27093","09"
"AT5G55920","09"
"AT3G57965","09"
"AT5G56950","09"
"AT5G67320","09"
"AT3G01980","09"
"AT5G42860","09"
"AT2G25050","09"
"AT3G42180","09"
"AT3G07615","09"
"AT4G04020","09"
"AT5G58375","09"
"AT5G42360","09"
"AT5G53800","09"
"AT1G04533","09"
"AT2G44820","09"
"AT5G18290","09"
"AT3G19670","09"
"AT5G38720","09"
"AT4G02710","09"
"AT5G56360","09"
"AT3G30390","09"
"AT5G19480","09"
"AT5G35926","09"
"AT4G15030","09"
"AT5G27330","09"
"AT2G31900","09"
"AT1G80750","09"
"AT4G34131","09"
"AT1G54410","09"
"AT2G31902","09"
"AT1G63990","09"
"AT2G25480","09"
"AT1G33990","09"
"AT1G48840","09"
"AT4G00883","09"
"AT5G27120","09"
"AT3G05930","09"
"AT5G45060","09"
"AT1G06260","09"
"AT1G12650","09"
"AT4G11080","09"
"AT5G01340","09"
"AT4G29940","09"
"AT5G63790","09"
"AT4G09630","09"
"AT2G16400","09"
"AT5G19560","09"
"AT4G02400","09"
"AT1G03730","09"
"AT3G47730","09"
"AT4G33740","09"
"AT3G49601","09"
"AT1G04343","09"
"AT5G63550","09"
"AT2G20550","09"
"AT2G32645","09"
"AT5G41140","09"
"AT5G57120","09"
"AT1G47970","09"
"AT3G19370","09"
"AT4G19540","09"
"AT4G37120","09"
"AT3G29075","09"
"AT1G32750","09"
"ATCG01010","09"
"AT1G54460","09"
"AT1G69060","09"
"AT2G24230","09"
"AT4G04275","09"
"AT3G07180","09"
"AT1G15940","09"
"AT4G03000","09"
"AT1G69587","09"
"AT5G02515","09"
"AT2G14680","09"
"AT5G53560","09"
"AT4G25340","09"
"AT3G22790","09"
"AT5G43880","09"
"AT5G07880","09"
"AT1G27921","09"
"AT4G12840","09"
"AT1G71200","09"
"AT4G15830","09"
"AT3G28510","09"
"AT5G41020","09"
"AT5G26160","09"
"AT5G46280","09"
"AT2G02160","09"
"AT3G24080","09"
"ATCG00760","09"
"AT1G61100","09"
"AT5G11500","09"
"AT3G03105","09"
"AT3G07805","09"
"AT3G52040","09"
"AT5G41025","09"
"AT1G44910","09"
"AT3G60110","09"
"AT1G56660","09"
"AT5G40340","09"
"AT4G26190","09"
"AT5G52280","09"
"AT2G43820","09"
"AT3G13810","09"
"AT1G11440","09"
"AT1G05630","09"
"AT2G33051","09"
"AT2G03350","09"
"AT5G61570","09"
"AT2G41890","09"
"AT4G32190","09"
"AT4G16510","09"
"AT2G23130","09"
"AT3G26210","09"
"AT1G51830","09"
"AT1G73870","09"
"AT1G31860","09"
"AT4G26630","09"
"AT4G00500","09"
"ATCG00770","09"
"AT5G55660","09"
"AT2G22795","09"
"ATCG00780","09"
"AT4G21500","09"
"AT5G23520","09"
"AT1G01490","09"
"AT4G37820","09"
"AT1G17600","09"
"AT5G03420","09"
"AT5G59530","09"
"AT5G41790","09"
"AT2G18300","09"
"AT3G02410","09"
"AT1G64330","09"
"AT4G18240","09"
"AT1G22630","09"
"AT5G07240","09"
"AT2G23760","09"
"AT3G24020","09"
"AT3G50240","09"
"AT4G16630","09"
"AT4G36520","09"
"AT5G53020","09"
"AT3G56408","09"
"AT5G17580","09"
"AT1G65010","09"
"AT5G66540","09"
"AT4G13495","09"
"AT5G16720","09"
"AT4G22460","09"
"AT4G05190","09"
"AT2G46870","09"
"AT5G24210","09"
"AT1G31814","09"
"AT4G20860","09"
"AT1G53625","09"
"AT4G22000","09"
"AT1G06720","09"
"AT1G49870","09"
"AT1G44920","09"
"AT2G42280","09"
"AT1G13220","09"
"AT1G80920","09"
"AT3G20860","09"
"AT1G76878","09"
"AT5G51840","09"
"AT1G20920","09"
"AT1G62422","09"
"AT3G02690","09"
"AT5G07152","09"
"AT2G28720","09"
"AT3G17609","09"
"AT4G13572","09"
"AT5G18140","09"
"AT5G52050","09"
"AT1G51070","09"
"AT5G17350","09"
"AT1G05200","09"
"AT4G33360","09"
"AT2G14660","09"
"AT5G61040","09"
"AT5G42310","09"
"AT2G43590","09"
"AT2G44200","09"
"AT1G67230","09"
"AT2G32240","09"
"AT1G24160","09"
"AT4G10060","09"
"ATCG00630","09"
"AT5G16030","09"
"AT5G38150","09"
"AT5G25930","09"
"AT1G17360","09"
"AT3G16000","09"
"AT1G07187","09"
"AT5G10600","09"
"AT1G20970","09"
"AT5G65900","09"
"AT2G24990","09"
"AT5G53880","09"
"AT2G08425","09"
"AT2G03340","09"
"AT3G18640","09"
"AT3G01160","09"
"AT3G59370","09"
"AT5G16730","09"
"AT1G60640","09"
"AT5G61270","09"
"AT3G18100","09"
"AT4G09640","09"
"AT3G63310","09"
"AT4G21190","09"
"AT1G09023","09"
"AT1G68790","09"
"AT5G56850","09"
"AT5G63320","09"
"AT3G52900","09"
"AT1G66840","09"
"AT5G09155","09"
"AT5G60030","09"
"ATCG00790","09"
"AT5G48610","09"
"AT3G49050","09"
"ATCG00800","09"
"AT1G69330","09"
"AT1G61600","09"
"AT1G71015","09"
"AT4G33565","09"
"AT4G15140","09"
"AT5G28300","09"
"AT2G37080","09"
"AT3G52220","09"
"AT1G07730","09"
"AT5G08480","09"
"AT2G07805","09"
"AT2G27470","09"
"AT4G23800","09"
"AT1G03365","09"
"AT2G24830","09"
"AT1G26230","09"
"AT4G20000","09"
"AT1G60010","09"
"AT3G13610","09"
"AT3G08235","09"
"AT3G15550","09"
"AT2G46572","09"
"ATCG00070","09"
"AT4G09785","09"
"AT5G26730","09"
"AT1G55460","09"
"AT2G32760","09"
"AT1G70480","09"
"ATCG00810","09"
"AT1G75310","09"
"AT4G14358","09"
"AT3G59300","09"
"AT5G08350","09"
"AT2G43640","09"
"AT3G52390","09"
"AT1G62740","09"
"AT2G48030","09"
"AT4G35420","09"
"AT5G40450","09"
"AT5G15843","09"
"AT5G24500","09"
"AT5G54910","09"
"AT3G13620","09"
"AT5G23510","09"
"AT3G11591","09"
"AT5G06860","09"
"AT5G50740","09"
"AT3G13910","09"
"AT4G12830","09"
"AT1G14360","09"
"AT3G11010","09"
"AT1G80850","09"
"AT2G47210","09"
"AT5G18150","09"
"AT5G16230","09"
"AT1G65040","09"
"AT2G30230","09"
"AT1G08087","09"
"AT2G07495","09"
"AT1G79529","09"
"AT3G20020","09"
"AT4G14500","09"
"AT1G08560","09"
"AT1G15415","09"
"AT5G65050","09"
"AT5G66820","09"
"AT1G15040","09"
"AT1G15125","09"
"AT4G22310","09"
"AT2G26170","09"
"AT5G42540","09"
"AT2G43760","09"
"AT2G34390","09"
"AT4G20325","09"
"AT5G47870","09"
"AT5G54940","09"
"AT2G15910","09"
"AT5G63530","09"
"AT4G14770","09"
"AT1G69070","09"
"AT3G05075","09"
"AT3G48710","09"
"AT4G02700","09"
"AT3G50960","09"
"AT5G50320","09"
"AT1G50055","09"
"AT3G14340","09"
"AT5G44562","09"
"AT3G02400","09"
"AT1G19240","09"
"AT4G37050","09"
"AT4G37410","09"
"AT4G24390","09"
"AT5G18240","09"
"AT2G09325","09"
"AT3G01790","09"
"AT4G18220","09"
"AT5G23270","09"
"AT1G22590","09"
"AT3G14900","09"
"AT5G60800","09"
"AT3G02370","09"
"AT5G61590","09"
"AT4G13420","09"
"AT4G19690","09"
"AT2G46440","09"
"AT4G24930","09"
"AT1G78290","09"
"AT5G19240","09"
"AT2G41090","09"
"AT3G16010","09"
"AT5G06385","09"
"AT1G66465","09"
"AT5G28630","09"
"AT3G09055","09"
"AT5G42530","09"
"AT1G79280","09"
"AT1G09415","09"
"AT2G01870","09"
"AT1G23560","09"
"AT2G21440","09"
"AT5G55360","09"
"AT1G51080","09"
"AT4G18740","09"
"AT4G13575","09"
"AT1G21640","09"
"AT3G12915","09"
"AT5G52882","09"
"AT4G21180","09"
"AT5G04185","09"
"AT2G43140","09"
"AT3G53235","09"
"AT3G44450","09"
"AT5G07570","09"
"AT1G02710","09"
"AT1G51110","09"
"AT2G09420","09"
"AT3G23070","09"
"AT1G31540","09"
"AT3G05900","09"
"AT1G76890","09"
"AT1G74250","09"
"AT3G17170","09"
"AT2G32280","09"
"AT3G23410","09"
"AT4G04221","09"
"AT1G69730","09"
"AT1G78265","09"
"AT2G23600","09"
"AT5G64840","09"
"AT2G30990","09"
"AT1G70200","09"
"AT3G25690","09"
"AT2G37380","09"
"AT3G15354","09"
"AT5G04020","09"
"AT3G21810","09"
"AT2G23210","09"
"AT3G05905","09"
"AT3G28930","09"
"AT3G04210","09"
"AT5G45820","09"
"AT5G62360","09"
"AT4G18195","09"
"AT5G24314","09"
"AT1G68862","10"
"AT3G54430","10"
"AT4G11440","10"
"AT3G13782","10"
"AT2G08735","10"
"AT2G41540","10"
"AT2G47640","10"
"AT1G07210","10"
"AT5G60460","10"
"AT2G42860","10"
"AT3G29200","10"
"AT5G23590","10"
"ATCG00730","10"
"AT2G22088","10"
"AT2G42365","10"
"AT3G22680","10"
"AT3G59200","10"
"AT3G12820","10"
"AT4G19550","10"
"AT1G55180","10"
"AT3G46990","10"
"AT5G60930","10"
"AT1G54260","10"
"AT4G14700","10"
"AT5G35670","10"
"AT1G29320","10"
"AT1G06390","10"
"AT4G05155","10"
"AT1G55830","10"
"AT1G26930","10"
"AT1G69760","10"
"AT1G53590","10"
"AT5G25770","10"
"AT2G27770","10"
"AT4G23271","10"
"AT5G42760","10"
"AT5G57150","10"
"AT2G22000","10"
"AT5G10800","10"
"AT1G13940","10"
"AT3G47810","10"
"AT4G16330","10"
"AT2G39300","10"
"AT3G25010","10"
"AT5G64250","10"
"AT1G03550","10"
"AT2G40430","10"
"AT3G24500","10"
"AT5G67250","10"
"AT4G14830","10"
"AT2G15280","10"
"AT2G09165","10"
"AT3G45620","10"
"AT5G54090","10"
"AT1G10070","10"
"AT4G14180","10"
"AT1G68585","10"
"AT3G19490","10"
"AT3G15200","10"
"AT5G52830","10"
"AT5G54280","10"
"AT2G36780","10"
"AT2G15680","10"
"AT5G42110","10"
"AT1G07887","10"
"AT1G53480","10"
"AT4G01370","10"
"AT5G03330","10"
"AT1G51720","10"
"AT3G05932","10"
"AT1G12580","10"
"AT3G05945","10"
"AT3G52345","10"
"AT3G07780","10"
"AT5G25360","10"
